sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKFoodType,HKExternalUUID
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 19:16:20 +0000,2023-11-27 19:16:20 +0000,kcal,111.6,Weißbrot (Weizenbrot),313ebbcf-1a98-4538-ae48-b226b61f175a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 19:16:22 +0000,2023-11-27 19:16:22 +0000,kcal,22.23,Butter,ecb5ba4e-2316-4d41-95d1-10111c725622
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 19:16:30 +0000,2023-11-27 19:16:30 +0000,kcal,109.80000000000001,Bayerntaler,2020ecdf-7eb3-4796-ba26-bffe97a5f2d6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 19:17:50 +0000,2023-11-27 19:17:50 +0000,kcal,42.800000000000004,Hächnchenbrustfilet,332ea5ce-d3ab-4c14-b882-958cf99c3ed9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 21:21:54 +0000,2023-11-27 21:21:54 +0000,kcal,77.04,Marzipankartoffeln,a53fd7f8-2423-4fb6-8e4a-e0c0d9c82f49
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-27 21:22:06 +0000,2023-11-27 21:22:06 +0000,kcal,207.9,Winterbock,41b0896b-124a-469f-8713-21c9b94b6139
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:28 +0000,2023-11-28 06:25:28 +0000,kcal,47.0,Fettarme H-Milch,59607ff8-5135-484c-a6a6-982605da6e27
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:32 +0000,2023-11-28 06:25:32 +0000,kcal,81.0,Apfel,8e7f10ea-f3d0-4bea-8ce7-006680734603
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:33 +0000,2023-11-28 06:25:33 +0000,kcal,165.0,Magerquark,2a71ccfe-35ac-43d9-9b47-1efb3c4a2747
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:34 +0000,2023-11-28 06:25:34 +0000,kcal,1.5356,Mivolis Vitamin D3,51e28b5f-75e0-4c47-9abf-9e22f0ba2d85
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:35 +0000,2023-11-28 06:25:35 +0000,kcal,2.5,Ultrapure Creatine,7d0a6704-84c0-481a-a7a1-432a093f9ada
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 06:25:46 +0000,2023-11-28 06:25:46 +0000,kcal,176.704,Studentenfutter,accc1af0-3f64-48df-ad77-0b11610856c7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:38:41 +0000,2023-11-28 12:38:41 +0000,kcal,1.2,Espresso,14b120e0-12d3-46f4-986a-c17e29c74d57
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:38:41 +0000,2023-11-28 12:38:41 +0000,kcal,58.5,"Kuhmilch (Vollmilch) 3,5% Fett",4588441f-8460-4529-869d-c72ccd1b62a0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:38:49 +0000,2023-11-28 12:38:49 +0000,kcal,138.6,Coca Cola (Coke),6dcaeb3a-fe67-4804-95da-cf59c42609d7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:38:55 +0000,2023-11-28 12:38:55 +0000,kcal,132.6,Olivenöl,df426563-16b0-478d-9195-058c32c0038b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:38:55 +0000,2023-11-28 12:38:55 +0000,kcal,215.0,Gemischter Salat (Essig Öl Dressing),6deaf3c9-af4f-4226-aae2-600eedb6fd0e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:39:06 +0000,2023-11-28 12:39:06 +0000,kcal,280.0,"Hackfleisch, gemischt",b3e312b3-24c3-4ce6-ab54-000a41c6466b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 12:39:17 +0000,2023-11-28 12:39:17 +0000,kcal,111.6,Weißbrot (Weizenbrot),75016d4f-88ce-4ee7-9e4c-e1f592025c14
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 18:07:12 +0000,2023-11-28 18:07:12 +0000,kcal,59.4,Tannenzäpfle alkoholfrei,798f6459-656e-4601-bda7-38a3b7853e6a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 20:11:11 +0000,2023-11-28 20:11:11 +0000,kcal,373.8,Curly Fries,43b8db5e-b3f3-4a42-b910-e4c5ea091435
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 20:11:24 +0000,2023-11-28 20:11:24 +0000,kcal,123.49199999999999,Barbecue Sauce,a2f76a2a-96e4-4f26-a8d2-9974623c1ebf
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 20:11:31 +0000,2023-11-28 20:11:31 +0000,kcal,874.8000000000001,Chicken Nuggets ,da5f9a34-9aab-4f38-99b3-8e8eeb6d5b5a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 20:40:08 +0000,2023-11-28 20:40:08 +0000,kcal,153.0,3 in 1 Kaffee,78082c3a-5555-41cf-ace9-17ff2506f418
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 22:29:02 +0000,2023-11-28 22:29:02 +0000,kcal,100.39999999999999,Studentenfutter,5bc5668b-31bc-4c41-b4cd-da461043a14d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1685,"iPhone14,3",,2023-11-28 22:29:04 +0000,2023-11-28 22:29:04 +0000,kcal,165.0,Magerquark,93d0a6f8-0c0a-4274-9422-7216c56385f3
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:32:41 +0000,2023-11-29 06:32:41 +0000,kcal,276.09999999999997,Studentenfutter,ff9e96a3-38dc-4249-9775-68c688bdadf0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:32:44 +0000,2023-11-29 06:32:44 +0000,kcal,165.0,Magerquark,2ebe2b72-19b8-45b1-b8d8-e49bee715cbd
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:32:45 +0000,2023-11-29 06:32:45 +0000,kcal,81.0,Apfel,dd46a1f1-190d-4961-81ce-4a4bcf1e8cfe
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:32:46 +0000,2023-11-29 06:32:46 +0000,kcal,2.5,Ultrapure Creatine,df239dea-5a23-4def-9783-85ab67ff0dc0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:32:48 +0000,2023-11-29 06:32:48 +0000,kcal,1.5356,Mivolis Vitamin D3,a5a14f02-8e8d-414e-b927-37fc81f1782a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 06:59:38 +0000,2023-11-29 06:59:38 +0000,kcal,177.42499999999998,Fettarme H-Milch,20a0d83e-6510-4bc1-8e24-9bdced6ea964
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 08:53:51 +0000,2023-11-29 08:53:51 +0000,kcal,1.2,Espresso,8b5219eb-82da-4511-8203-2d4177b11933
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 08:53:51 +0000,2023-11-29 08:53:51 +0000,kcal,37.599999999999994,Fettarme H-Milch,357d1ddd-d28a-447e-848f-e3cdaae3ec42
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 09:08:18 +0000,2023-11-29 09:08:18 +0000,kcal,1.2,Espresso,3abe1b55-c71f-4293-bb4d-cf4fd61596d6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 09:08:18 +0000,2023-11-29 09:08:18 +0000,kcal,37.599999999999994,Fettarme H-Milch,42db5424-6fda-44b3-a07f-e4f3b2a8d55a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 11:15:51 +0000,2023-11-29 11:15:51 +0000,kcal,174.000015,Protein bar Erdnuss geschmack,12bc1593-d8a7-451e-bd58-9cee29178e39
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 13:40:13 +0000,2023-11-29 13:40:13 +0000,kcal,111.6,Weißbrot (Weizenbrot),e7707792-26dd-4cb4-bdb1-483f688e1bfb
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 13:40:40 +0000,2023-11-29 13:40:40 +0000,kcal,240.0,Gyros Streifen vegetarisch,a7c4aaaf-32cc-4b57-99e8-2200ecfdfeee
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 13:40:48 +0000,2023-11-29 13:40:48 +0000,kcal,244.0,"Langkornreis, gekocht",9f4382e2-2a8f-44c1-a542-d97989843951
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 13:40:53 +0000,2023-11-29 13:40:53 +0000,kcal,82.5,Zaziki,1d77e32e-8bd1-486a-b9fc-3909e0932aa4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1686,"iPhone14,3",,2023-11-29 14:35:54 +0000,2023-11-29 14:35:54 +0000,kcal,168.72,Muffin,414c70a6-b115-4256-8382-3d82c33f50b9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 16:24:00 +0000,2023-11-29 16:24:00 +0000,kcal,59.4,Tannenzäpfle alkoholfrei,1f467b0c-a59f-4c08-a0c1-d7499a89d26e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 18:47:11 +0000,2023-11-29 18:47:11 +0000,kcal,327.007296,Chicken  Teriyaki Sandwich cheese Oregano,ec2b049a-da55-4ac0-938c-882233fff85f
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 18:47:51 +0000,2023-11-29 18:47:51 +0000,kcal,703.4999999999999,Pfannkuchen,23c3f478-4d93-47a1-95a4-1c5595a640cc
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 19:09:47 +0000,2023-11-29 19:09:47 +0000,kcal,135.0,Kinder Pingui,1b233681-2ef6-4af4-ad76-8a10efa87aaf
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 19:13:13 +0000,2023-11-29 19:13:13 +0000,kcal,34.999998,Milchmäuse,b4d69b24-6926-4a38-aee1-da5fa8393a9b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 19:13:15 +0000,2023-11-29 19:13:15 +0000,kcal,34.999998,Milchmäuse,b6fa77c8-61fb-4bc4-a0d0-25f76f69f486
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 21:35:39 +0000,2023-11-29 21:35:39 +0000,kcal,100.39999999999999,Studentenfutter,5db21d46-61b9-46e3-a185-d2ad0558b400
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-29 21:35:39 +0000,2023-11-29 21:35:39 +0000,kcal,165.0,Magerquark,868a3c45-71bb-44a0-8b2d-c78cd26f0b7c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:14:48 +0000,2023-11-30 12:14:48 +0000,kcal,54.0,Apfel,407d1081-3624-47a5-91b2-217817c41ffe
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:14:57 +0000,2023-11-30 12:14:57 +0000,kcal,100.39999999999999,Studentenfutter,53c822be-d050-4cbe-a6e7-e52ab7244619
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:00 +0000,2023-11-30 12:15:00 +0000,kcal,165.0,Magerquark,8599cde7-500f-41b8-832b-844cc9f61834
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:01 +0000,2023-11-30 12:15:01 +0000,kcal,1.5356,Mivolis Vitamin D3,3f36a827-bfa5-4181-b71b-b2f28f6459d4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:02 +0000,2023-11-30 12:15:02 +0000,kcal,2.5,Ultrapure Creatine,584d28bf-4415-4e78-8d1c-ff3a4bf89c91
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:08 +0000,2023-11-30 12:15:08 +0000,kcal,53.55,"Kiwi, gelb / gold",07ef0b9e-0f46-40c5-8a32-42cf712bc214
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:44 +0000,2023-11-30 12:15:44 +0000,kcal,214.5,"Nudeln, gekocht (aus Hartweizengrieß)",84a27fe8-fbf7-46c4-8bd8-7efab30c62c9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:50 +0000,2023-11-30 12:15:50 +0000,kcal,215.0,Gemischter Salat (Essig Öl Dressing),7e5d247b-6fb2-40e5-b136-e7a1a9b092d7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:15:52 +0000,2023-11-30 12:15:52 +0000,kcal,88.4,Olivenöl,96619ef9-60cf-4acc-a63f-024e7a275686
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:21:37 +0000,2023-11-30 12:21:37 +0000,kcal,52.599999999999994,Mozzarella,e386bbb2-c003-4092-8dbb-e44857299d50
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 12:21:46 +0000,2023-11-30 12:21:46 +0000,kcal,111.6,Weißbrot (Weizenbrot),cb4f82f3-f345-42fa-89b5-23393792067b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 14:54:52 +0000,2023-11-30 14:54:52 +0000,kcal,1.2,Espresso,61c92335-c3aa-4ee8-8b16-fff789b34680
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 14:54:52 +0000,2023-11-30 14:54:52 +0000,kcal,58.5,"Kuhmilch (Vollmilch) 3,5% Fett",78ca6295-501e-47f3-a6fe-9ca67df7b57b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:34:58 +0000,2023-11-30 18:34:58 +0000,kcal,33.0,Rotkraut,e49e465b-cd4b-4aba-b267-68be792fc252
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:35:07 +0000,2023-11-30 18:35:07 +0000,kcal,231.20000000000002,"Bratwurst (Rostbratwurst), fein",49d67c23-8666-4aee-b13a-e10bed80e042
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:35:56 +0000,2023-11-30 18:35:56 +0000,kcal,418.5,Kartoffelbrei / Kartoffelpüree,904c83b4-bcc0-4015-a8a1-d569415de783
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:37:11 +0000,2023-11-30 18:37:11 +0000,kcal,200.0,Nuss-Frucht-Mix,34c525de-e7f3-4800-ac38-a88b98e9515e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:51:17 +0000,2023-11-30 18:51:17 +0000,kcal,237.0,Skyr (Himbeer & Cranberry),82fbbc98-a802-4e21-9400-a38ac3aa0a67
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 18:51:26 +0000,2023-11-30 18:51:26 +0000,kcal,218.4,Käsewürfel mild & nussig,aeb03f7b-878f-45c9-9a67-6ff07a32285c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 19:26:10 +0000,2023-11-30 19:26:10 +0000,kcal,79.316,Studentenfutter,8e42050f-f41e-4c79-ac21-8c0725616bdd
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 19:26:28 +0000,2023-11-30 19:26:28 +0000,kcal,29.82,Zwieback,22e34bbf-f145-44df-a265-7ca7f29ffb24
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 21:40:54 +0000,2023-11-30 21:40:54 +0000,kcal,165.0,Magerquark,15204a09-ba32-4fda-a468-7dbebfafe9de
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 21:40:56 +0000,2023-11-30 21:40:56 +0000,kcal,100.39999999999999,Studentenfutter,471328e5-5d89-4bbb-85c8-6c527fbc71f1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 21:41:00 +0000,2023-11-30 21:41:00 +0000,kcal,111.6,Weißbrot (Weizenbrot),2779d82f-97ac-4039-a6bd-b5904bfd923a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 21:41:11 +0000,2023-11-30 21:41:11 +0000,kcal,44.46,Butter,ac6e360c-b888-471d-b8ed-a5206a06631c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-11-30 22:10:49 +0000,2023-11-30 22:10:49 +0000,kcal,207.9,Winterbock,4f42cbd5-0c40-421b-a049-e2f1eb90513c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:35 +0000,2023-12-01 07:09:35 +0000,kcal,100.39999999999999,Studentenfutter,e3a39a0f-78c3-47df-9f7a-637985180c8e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:35 +0000,2023-12-01 07:09:35 +0000,kcal,165.0,Magerquark,791e3d34-b129-4e92-ba37-e0e527ae6653
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:36 +0000,2023-12-01 07:09:36 +0000,kcal,81.0,Apfel,4a64c7a3-dc34-42c8-b2b8-4377f131867b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:38 +0000,2023-12-01 07:09:38 +0000,kcal,2.5,Ultrapure Creatine,866e1c12-486d-4115-817d-bfc8fdc67295
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:39 +0000,2023-12-01 07:09:39 +0000,kcal,1.5356,Mivolis Vitamin D3,fe4c683b-59fc-4858-aeff-04a681f97427
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:09:43 +0000,2023-12-01 07:09:43 +0000,kcal,53.55,"Kiwi, gelb / gold",9a4de579-234a-46cd-9441-7121910b9d6d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:28:35 +0000,2023-12-01 07:28:35 +0000,kcal,1.2,Espresso,dd176211-7bd4-4f57-a670-a9319f8ad5a1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 07:28:35 +0000,2023-12-01 07:28:35 +0000,kcal,37.599999999999994,Fettarme H-Milch,cf7f55d6-67c3-4172-a7c7-419a1e95a5d1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 18:43:44 +0000,2023-12-01 18:43:44 +0000,kcal,1.9320000000000002,Espresso,cd7eb9c5-7110-4a4c-b426-6f5a2d1b0e75
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 18:43:44 +0000,2023-12-01 18:43:44 +0000,kcal,94.185,"Kuhmilch (Vollmilch) 3,5% Fett",dd5f1b64-8d8c-4fe0-bac0-4c599bba7add
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 18:43:53 +0000,2023-12-01 18:43:53 +0000,kcal,59.4,Tannenzäpfle alkoholfrei,645ec49a-fb32-434c-af97-07ac0d01e0fd
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 18:44:37 +0000,2023-12-01 18:44:37 +0000,kcal,510.0,Gemischter Salat mit Hähnchenbruststreifen,a772859d-f42e-4461-972a-c514875d28a8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 18:44:50 +0000,2023-12-01 18:44:50 +0000,kcal,111.6,Weißbrot (Weizenbrot),618653be-c553-47fb-8426-ada0946022bd
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 19:41:44 +0000,2023-12-01 19:41:44 +0000,kcal,870.0,Döner Kebab,291f4099-b162-47d2-a204-5dd3852472e0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 19:41:55 +0000,2023-12-01 19:41:55 +0000,kcal,95.0,Ayran,e9c4582d-35bf-4a22-9bfe-a9a19f490cc1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 19:59:37 +0000,2023-12-01 19:59:37 +0000,kcal,46.08,Weihnachtsschokolade gebrannte Mandeln,334b7a42-a39e-483c-8936-aff825339184
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 20:00:17 +0000,2023-12-01 20:00:17 +0000,kcal,78.336,Vanillepudding,810f69a9-c1cb-4ae0-bfca-2dc4408011ec
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 21:42:57 +0000,2023-12-01 21:42:57 +0000,kcal,147.06,Käse-Snack in Würfeln,6aa04d57-e2e2-48dc-895c-c941ecd5e9b4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 21:43:10 +0000,2023-12-01 21:43:10 +0000,kcal,207.9,Winterbock,01512d4a-336c-459a-ad2a-6edbc149a481
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 22:34:06 +0000,2023-12-01 22:34:06 +0000,kcal,100.39999999999999,Studentenfutter,6940e5e3-8098-4765-9c42-72f4a6452fd2
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 22:34:08 +0000,2023-12-01 22:34:08 +0000,kcal,100.39999999999999,Studentenfutter,fb372310-3166-4bcc-812f-0a6bc300d91b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-01 22:34:09 +0000,2023-12-01 22:34:09 +0000,kcal,165.0,Magerquark,a9007952-eecc-4d7c-9b31-80f478f5d5d2
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:17 +0000,2023-12-02 11:03:17 +0000,kcal,201.804,Studentenfutter,9f9705c4-3fcb-4f53-ad8c-75b3deae6313
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:19 +0000,2023-12-02 11:03:19 +0000,kcal,165.0,Magerquark,7a74e012-e910-4623-a5a9-586e99c7262c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:20 +0000,2023-12-02 11:03:20 +0000,kcal,81.0,Apfel,28b66d68-0fb7-4308-8755-a17c75a24f93
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:23 +0000,2023-12-02 11:03:23 +0000,kcal,1.5356,Mivolis Vitamin D3,dd9c7258-2e91-4acb-97ab-4db77e7b822b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:23 +0000,2023-12-02 11:03:23 +0000,kcal,2.5,Ultrapure Creatine,929a1e14-4795-4c71-b1ec-48e66ca4859c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:30 +0000,2023-12-02 11:03:30 +0000,kcal,1.2,Espresso,313f8533-49b0-4953-b638-00fda2ced4c2
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:03:30 +0000,2023-12-02 11:03:30 +0000,kcal,37.599999999999994,Fettarme H-Milch,7b7a8948-3084-4efc-89b2-c519eb2f9157
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:44:15 +0000,2023-12-02 11:44:15 +0000,kcal,392.34780000000006,Chicken Nuggets ,204a8e15-84e6-4fae-bacb-dc7fd54155a4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 11:44:24 +0000,2023-12-02 11:44:24 +0000,kcal,49.199999999999996,Barbecue Sauce,9c404cfa-e063-4595-8561-f5a4b0860603
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 12:07:57 +0000,2023-12-02 12:07:57 +0000,kcal,1.2,Espresso,c10e4136-bb9f-4a68-8990-58956dec9f76
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 12:07:57 +0000,2023-12-02 12:07:57 +0000,kcal,37.599999999999994,Fettarme H-Milch,fc6fc97f-2550-4a9f-bffd-1a235447b121
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1687,"iPhone14,3",,2023-12-02 14:52:10 +0000,2023-12-02 14:52:10 +0000,kcal,114.6,Designer Whey Protein,db3079ed-1c58-4ef3-bc47-9befb96f7c3e
