sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKExternalUUID
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,664e5f18-81c2-426e-ba3c-785e6670e951
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,d073587d-171c-462a-983e-5ea659f9c0e2
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,3d7d86c3-1b54-4880-a075-e9f8b59827b8
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,df832269-1a0d-49ed-93cf-aca2ebf3872d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,d98c8c09-252f-4c1c-b813-3cc112583c32
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,024dc82a-e50a-41ff-a917-14385061865a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,4c7c1153-efd0-4385-b797-aee1c02f6e26
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,4ecbf83d-0e39-478e-b165-32db5546790e
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,bf0a7480-815b-4805-9792-a030682b2e27
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,21ca1ad8-45fe-4b5a-a54e-9193e2cbdcd0
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,ba5c53e7-0f2c-42a8-94e3-e471e84a90f1
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,7e61a09b-ed2f-4bc9-a679-c6aaf5abcba1
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,d7f9479b-c3a0-45d0-98a1-072d7119d89c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,d5ef77ea-0bdd-454b-9d4d-5068e0c9a108
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,e82c6017-378c-4cc6-b9a7-53b582cb6799
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,4f94def8-84a7-4319-a548-557897c02dcb
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,0802e099-5335-43d1-8e03-7c87ff7db97b
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,f68c6c93-dff1-4297-9e6d-5b9981cf02d7
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,da32788b-862d-47dd-94d2-6804828a44d3
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,116185f6-46bc-435c-bdf2-d6299ac3a716
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,1427c3e4-d53b-4c47-9f83-4f47f5d9ac64
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,5218a80c-38a7-4702-a3c2-82d9870054ea
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,23676e1a-3040-4858-a06b-98c3b8fd37ad
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,71dfc7c5-3552-4cd2-9d7c-0282399d2fed
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,ca7ec040-9df5-4499-9eb9-49a668998023
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,be19ca1a-71fb-4d1f-92e5-9ccfc08dce23
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,99174642-3e3f-4514-ba83-d54dfbaf36fb
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,a484bdf7-0ff5-44d7-8594-69bf73c9d857
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,c3ed84c8-1df3-4bf6-8a73-d1ed17ddfae9
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,7197c306-d11a-4855-8474-65a8638eed55
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,359a1c20-629b-449b-95f4-881f9c030e76
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,da86307d-3a29-4f3b-afb8-d3d31d390502
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,63f8dc1e-18bf-48fc-88ae-8a655d8f0a7d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,7feb5d4a-26b7-4e28-9611-a645ce3e3f9d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,fd0ea9e9-340c-4304-9d45-19c899a71655
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,127d2bb1-dfcd-44e0-b553-eee1478f99b6
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,a08a1676-25ed-4999-a59f-bd92a21deb4e
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,31c3b14c-513a-4007-8365-2282c42ec238
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,77273214-89c4-4835-bc90-01e8bcbcd1bf
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,359a5b52-867a-4c65-a2c4-12eb58303199
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,312f02a4-2df5-48e9-9987-f5250e83a908
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,49fbb67b-a346-4b68-b324-e382c679fc72
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,54ef4714-0d5e-4e59-bef9-008cf0fda99a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,64d2bdb0-0b6c-4a53-9ff3-abd439c55484
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,a3a98245-8af4-4a8d-b788-bf2d583fd913
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,32f56932-4021-487e-933d-dde9fc0af307
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,8cca1eb3-fc03-4e6f-b16a-f040c5175dcf
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,dd2b0e18-072b-4c96-a4ab-9958fccfb795
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,73c20e21-3418-4570-93c9-3e4bad037a2d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,a2bb07d3-a3a2-4b40-9ab8-1b725ffa9e13
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,5e6a6aba-679f-4fac-95b5-a276a129d546
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-05 05:23:34 +0000,2023-10-05 05:23:34 +0000,kg,93.75,6aa04ac7-80b1-4a6d-a281-dda9762141aa
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-06 05:44:30 +0000,2023-10-06 05:44:30 +0000,kg,94.19999694824219,
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"iPhone14,3",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,5e17226e-f8af-4b23-8e8f-8715abec4f2c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,fe7f258e-f310-4bf7-99e8-43879846345c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3276183d-4462-4247-9fa9-e20565ce61a3
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,7b25c343-4c2a-4ece-8dc7-52bbf06206d5
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,62203cc0-4337-44b6-9648-b05ad94ce6c3
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,0ba6a7f6-876c-4d0d-9bd8-9e5fe23f223d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,f32c1def-fc18-4dfa-b92e-3571d38ef092
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,71cbdedb-0dad-44ac-9b50-97f21efc09b9
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,45b3b0b2-8c3c-4e85-8df1-b0b76b3ffa09
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,dcb0ecd2-ae06-4806-ab12-e9aaa7595465
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,6ea5e7ae-8cac-4926-b11f-57b3643f687a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,66aad6f0-992b-4cec-813e-f6edf837b998
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,f59ffd1a-f3ba-4e76-ba1d-4b0bd592d74a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,bfe9dc64-302b-4add-a46e-bad9561eb118
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,7218d7b6-48cc-4a52-b888-34a91f0e9bed
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,9471395d-7ba9-4be5-a31e-26517aab6fdc
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,8515a970-6786-44f2-ae27-17c8fb2158c9
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3b080363-828e-49c9-8a00-d3257f774ccf
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,2f40e829-9b6e-4b8b-9218-6d1823adbe14
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,d734f87b-0a9e-4d89-a17e-f3e0e115154a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,1bdc7e35-bfad-4d61-bbdb-2e80ea4e21ea
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,d2fd8273-7825-4ade-ad7b-7e77dc8d50c8
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,cb9db3f2-c8f0-4f37-bbcf-bd80323b2d3d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,0279f931-ed8c-46ca-ae79-6bdf65360fe4
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3875a43c-c509-4b9b-a85d-78d5d9b81e2a
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,b75c3d83-6066-4a9d-a1d1-42a5a686eaff
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,fc6eba25-2b82-4e89-ad99-48a0004be529
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3fa61926-78f1-4758-bfd7-d65ebd3b052f
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,92870d08-2570-44ed-bc64-b4f5ad9bac62
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,a11c149c-8448-42ed-bde2-1c66c3038ef4
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,8622fc82-b52d-405a-b22d-201c10e10e43
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,b192fc8a-8138-4aff-8a89-7d3140907b25
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,48cce07a-3979-4a64-8e0f-ffd08fa2ff10
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,dd5a6be4-ea45-43d0-a902-9f073b014001
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3d7f6106-f276-4b72-abae-ee80cf36475c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,4be703ef-716c-4e02-810e-cf45d38b864c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,f4e7d4ae-2ff8-427b-94bc-4d795f77e544
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,45486d0a-f924-48f9-9f94-4581d7da0bde
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,114e0102-0c72-43f9-b10a-5ed3050f7ff2
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,7332329d-deb4-4fc0-b470-8d1b50244758
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,bbdbec19-be3c-4ca0-a5b4-30d092c8007c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,3ba17d04-131c-44b6-b7bf-ed39aa25280d
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,36ac7e52-d735-4d6b-8222-a92a35d5762c
HKQuantityTypeIdentifierBodyMass,YAZIO,1657,"Watch4,2",,2023-10-06 05:53:37 +0000,2023-10-06 05:53:37 +0000,kg,94.19999694824219,43a6d24a-e8ff-4e6b-978a-89c3e9cf8ed9
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-14 10:22:21 +0000,2023-10-14 10:22:21 +0000,kg,96.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1667,"iPhone14,3",,2023-10-14 10:22:21 +0000,2023-10-14 10:22:21 +0000,kg,96.30000305175781,2bd86d49-2e5e-421d-888b-cff588ae1ad4
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-15 07:56:27 +0000,2023-10-15 07:56:27 +0000,kg,94.05000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1663,"iPhone14,3",,2023-10-15 07:56:27 +0000,2023-10-15 07:56:27 +0000,kg,94.05000305175781,3ba76a15-0fab-4907-aaa4-8aa39ea6ff03
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-16 05:07:21 +0000,2023-10-16 05:07:21 +0000,kg,94.3499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1666,"iPhone14,3",,2023-10-16 05:07:21 +0000,2023-10-16 05:07:21 +0000,kg,94.3499984741211,d4c62b21-92f5-41ef-8c7d-eb8e507818b5
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-19 06:45:16 +0000,2023-10-19 06:45:16 +0000,kg,94.94999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1666,"iPhone14,3",,2023-10-19 06:45:16 +0000,2023-10-19 06:45:16 +0000,kg,94.94999694824219,ef8a8fdf-521f-4c7d-af1a-34badda6da90
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-21 06:52:27 +0000,2023-10-21 06:52:27 +0000,kg,95.05000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1667,"iPhone14,3",,2023-10-21 06:52:27 +0000,2023-10-21 06:52:27 +0000,kg,95.05000305175781,c41d2783-c3d1-4752-917b-5d93c03e58cf
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-30 06:35:43 +0000,2023-10-30 06:35:43 +0000,kg,94.0,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-10-30 06:35:43 +0000,2023-10-30 06:35:43 +0000,kg,94.0,bf9f2f4a-4f77-49c5-8a4e-ed353e2bf5d7
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-10-31 07:30:39 +0000,2023-10-31 07:30:39 +0000,kg,93.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-10-31 07:30:39 +0000,2023-10-31 07:30:39 +0000,kg,93.30000305175781,55c67e75-e7d8-43d1-802a-556a55767f04
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-02 07:51:34 +0000,2023-11-02 07:51:34 +0000,kg,94.1500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-11-02 07:51:34 +0000,2023-11-02 07:51:34 +0000,kg,94.1500015258789,1efa439f-23c0-49db-be95-7a744160a215
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-03 07:12:50 +0000,2023-11-03 07:12:50 +0000,kg,94.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-11-03 07:12:50 +0000,2023-11-03 07:12:50 +0000,kg,94.30000305175781,9085e9e7-1134-4f00-931c-dc3028346f3b
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-05 09:12:20 +0000,2023-11-05 09:12:20 +0000,kg,95.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-11-05 09:12:20 +0000,2023-11-05 09:12:20 +0000,kg,95.19999694824219,3ccc81a9-2d3d-4c5a-9fe1-2885bbd8cff9
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-06 07:09:02 +0000,2023-11-06 07:09:02 +0000,kg,95.25,
HKQuantityTypeIdentifierBodyMass,YAZIO,1671,"iPhone14,3",,2023-11-06 07:09:02 +0000,2023-11-06 07:09:02 +0000,kg,95.25,0b385f03-b535-4b97-ad22-91cacf6b8fa3
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-07 07:07:50 +0000,2023-11-07 07:07:50 +0000,kg,94.80000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1672,"iPhone14,3",,2023-11-07 07:07:50 +0000,2023-11-07 07:07:50 +0000,kg,94.80000305175781,29a1a8af-7ae6-44c3-9840-f43ad063b4d5
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-09 06:16:53 +0000,2023-11-09 06:16:53 +0000,kg,94.75,
HKQuantityTypeIdentifierBodyMass,YAZIO,1679,"iPhone14,3",,2023-11-09 06:16:53 +0000,2023-11-09 06:16:53 +0000,kg,94.75,3353492e-b9f3-485d-afc6-e57877bc27e7
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-10 07:28:59 +0000,2023-11-10 07:28:59 +0000,kg,95.05000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-10 07:28:59 +0000,2023-11-10 07:28:59 +0000,kg,95.05000305175781,7f540e69-8b03-40bb-92fb-84a597ce6661
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-11 09:04:25 +0000,2023-11-11 09:04:25 +0000,kg,94.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-11 09:04:25 +0000,2023-11-11 09:04:25 +0000,kg,94.9000015258789,353cf8d5-be73-4abd-bb75-2bb5c20e4e68
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-12 08:29:42 +0000,2023-11-12 08:29:42 +0000,kg,94.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-12 08:29:42 +0000,2023-11-12 08:29:42 +0000,kg,94.9000015258789,7b8f3ca2-7aec-411a-aa96-8cf196423c84
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-13 06:59:50 +0000,2023-11-13 06:59:50 +0000,kg,95.3499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-13 06:59:50 +0000,2023-11-13 06:59:50 +0000,kg,95.3499984741211,5e09aa5b-f362-4ea7-974c-cafdc0e10092
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-14 07:00:14 +0000,2023-11-14 07:00:14 +0000,kg,95.30000305175781,
